claim_id,policy_id,claimant_id,accident_id,claim_date,claim_amount,status,processing_days
C004311,P53079,CL59320,A004311,2023-07-23,39875,Rejected,53
C004312,P89088,CL66231,A004312,2025-01-15,5703,Pending,46
C004313,P91313,CL82467,A004313,2024-05-16,24143,Pending,11
C004314,P15326,CL18783,A004314,2024-06-13,3149,Approved,6
C004315,P51218,CL91805,A004315,2023-08-28,41803,Rejected,25
C004316,P74710,CL29675,A004316,2023-05-17,3428,Rejected,24
C004317,P76071,CL02336,A004317,2023-08-17,37185,Approved,11
C004318,P22866,CL98286,A004318,2024-10-13,25831,Rejected,1
C004319,P12022,CL54087,A004319,2024-04-02,6427,Rejected,57
C004320,P50466,CL07375,A004320,2023-03-04,21088,Approved,51
C004321,P40032,CL52017,A004321,2024-08-01,14533,Rejected,42
C004322,P75696,CL01187,A004322,2023-04-01,14282,Rejected,37
C004323,P54344,CL73076,A004323,2024-02-07,23689,Pending,45
C004324,P24815,CL36763,A004324,2023-05-05,30637,Approved,17
C004325,P68994,CL32583,A004325,2024-02-15,38674,Rejected,52
C004326,P77046,CL34212,A004326,2023-11-14,24573,Pending,43
C004327,P47398,CL67473,A004327,2023-03-28,18805,Approved,15
C004328,P44127,CL25955,A004328,2023-11-11,17380,Pending,25
C004329,P73328,CL47615,A004329,2024-06-29,46226,Pending,15
C004330,P96723,CL33514,A004330,2023-11-27,4528,Pending,9
C004331,P41475,CL81069,A004331,2024-11-23,33011,Approved,13
C004332,P29650,CL65450,A004332,2024-11-26,47027,Pending,29
C004333,P47886,CL56464,A004333,2023-05-19,13829,Rejected,35
C004334,P88620,CL98923,A004334,2023-09-12,38791,Approved,60
C004335,P56934,CL92242,A004335,2023-11-07,16791,Pending,59
C004336,P69687,CL99343,A004336,2024-09-18,38942,Rejected,25
C004337,P24186,CL42497,A004337,2024-12-03,46963,Rejected,8
C004338,P87617,CL84309,A004338,2023-06-26,11123,Approved,56
C004339,P91785,CL72096,A004339,2023-11-14,34229,Rejected,17
C004340,P83879,CL44608,A004340,2024-07-24,38426,Rejected,59
C004341,P52642,CL44326,A004341,2024-02-24,45232,Approved,31
C004342,P75241,CL61969,A004342,2023-08-19,13072,Pending,11
C004343,P34421,CL34918,A004343,2023-05-06,48306,Approved,25
C004344,P84671,CL42620,A004344,2024-12-09,38025,Approved,48
C004345,P12685,CL43930,A004345,2023-03-19,17927,Approved,33
C004346,P97140,CL16681,A004346,2023-09-28,38732,Approved,21
C004347,P92578,CL92880,A004347,2023-02-26,29464,Pending,54
C004348,P77998,CL90681,A004348,2024-10-23,41058,Pending,9
C004349,P68906,CL43414,A004349,2024-04-27,40700,Approved,17
C004350,P86825,CL37005,A004350,2024-06-30,39938,Pending,57
C004351,P12702,CL38475,A004351,2024-03-17,23111,Pending,13
C004352,P12105,CL06681,A004352,2023-04-29,29890,Approved,32
C004353,P56877,CL98737,A004353,2023-08-11,5996,Pending,58
C004354,P50767,CL38316,A004354,2024-05-17,35472,Rejected,15
C004355,P13738,CL74371,A004355,2024-04-05,32034,Pending,38
C004356,P72712,CL62913,A004356,2024-09-12,28268,Approved,26
C004357,P80163,CL03859,A004357,2023-05-22,21347,Approved,47
C004358,P74404,CL98891,A004358,2024-10-06,12119,Rejected,39
C004359,P37786,CL80691,A004359,2025-01-17,41725,Approved,16
C004360,P25026,CL49525,A004360,2024-03-03,37469,Rejected,2
C004361,P43245,CL28761,A004361,2024-03-18,37917,Approved,45
C004362,P26626,CL37422,A004362,2024-05-05,2219,Approved,24
C004363,P94874,CL35627,A004363,2023-12-06,17034,Approved,26
C004364,P32967,CL11804,A004364,2023-11-18,20434,Pending,59
C004365,P94079,CL20752,A004365,2024-05-16,10621,Rejected,7
C004366,P41801,CL22035,A004366,2023-12-17,17889,Approved,48
C004367,P49162,CL01320,A004367,2023-04-10,33804,Rejected,35
C004368,P97383,CL85230,A004368,2023-06-22,22649,Pending,46
C004369,P74055,CL42598,A004369,2023-03-27,9687,Pending,55
C004370,P46469,CL23545,A004370,2024-11-17,34650,Approved,52
C004371,P80246,CL68905,A004371,2024-08-11,39033,Rejected,16
C004372,P36733,CL71553,A004372,2025-01-20,35681,Approved,1
C004373,P51328,CL31772,A004373,2023-07-08,1203,Rejected,51
C004374,P54673,CL11259,A004374,2024-12-21,33998,Approved,18
C004375,P89308,CL08596,A004375,2024-10-16,39498,Approved,14
C004376,P96540,CL41522,A004376,2024-04-25,26584,Pending,8
C004377,P38559,CL03543,A004377,2024-12-07,13016,Approved,2
C004378,P85669,CL42835,A004378,2023-07-01,30681,Rejected,24
C004379,P96170,CL02494,A004379,2024-01-29,31938,Pending,58
C004380,P25859,CL75025,A004380,2024-06-17,31978,Pending,57
C004381,P34319,CL88456,A004381,2025-01-07,29320,Pending,10
C004382,P98544,CL63752,A004382,2024-07-27,14464,Pending,33
C004383,P59517,CL37489,A004383,2023-12-02,39474,Approved,8
C004384,P58667,CL61302,A004384,2025-02-10,16310,Pending,9
C004385,P29181,CL49490,A004385,2024-05-30,14021,Rejected,25
C004386,P14545,CL62850,A004386,2024-08-24,28557,Pending,32
C004387,P96028,CL83904,A004387,2024-12-24,15931,Pending,10
C004388,P19685,CL46255,A004388,2024-04-29,33930,Approved,38
C004389,P22984,CL86213,A004389,2025-02-18,9600,Pending,32
C004390,P85372,CL07421,A004390,2023-12-16,49810,Rejected,2
C004391,P14185,CL02236,A004391,2023-12-10,26988,Approved,18
C004392,P34698,CL66519,A004392,2024-06-02,26824,Pending,25
C004393,P69961,CL98780,A004393,2024-06-23,46241,Approved,35
C004394,P42820,CL40799,A004394,2024-08-28,17046,Rejected,9
C004395,P58171,CL67560,A004395,2024-01-22,6500,Pending,51
C004396,P38012,CL55989,A004396,2024-09-30,14928,Rejected,20
C004397,P59801,CL51212,A004397,2023-09-20,1678,Pending,52
C004398,P64263,CL56629,A004398,2024-06-02,7983,Approved,59
C004399,P46325,CL55781,A004399,2023-08-30,32869,Pending,37
C004400,P30226,CL33728,A004400,2024-07-09,30344,Approved,56
C004401,P27904,CL41170,A004401,2024-09-20,48980,Approved,28
C004402,P84037,CL88644,A004402,2023-06-28,11965,Approved,6
C004403,P85878,CL06399,A004403,2024-12-14,49851,Rejected,3
C004404,P11003,CL06730,A004404,2024-10-28,46720,Approved,42
C004405,P31136,CL29813,A004405,2024-12-23,31957,Rejected,4
C004406,P41619,CL39217,A004406,2023-04-07,49582,Rejected,60
C004407,P42932,CL84150,A004407,2023-11-14,10424,Approved,20
C004408,P39341,CL68986,A004408,2024-08-07,35401,Rejected,53
C004409,P34148,CL82598,A004409,2024-04-22,19728,Rejected,45
C004410,P28885,CL13130,A004410,2023-11-15,13848,Pending,8
C004411,P60258,CL70823,A004411,2023-11-06,13301,Approved,30
C004412,P52849,CL77359,A004412,2024-05-11,8823,Rejected,19
C004413,P53924,CL05120,A004413,2023-04-24,26631,Rejected,5
C004414,P53509,CL39024,A004414,2024-04-15,32114,Approved,42
C004415,P58058,CL26639,A004415,2024-01-29,34428,Pending,10
C004416,P16488,CL15937,A004416,2023-03-06,25906,Approved,57
C004417,P58558,CL12625,A004417,2023-12-03,40209,Rejected,30
C004418,P43422,CL22310,A004418,2024-07-16,35947,Pending,52
C004419,P60433,CL77852,A004419,2025-01-03,49378,Pending,20
C004420,P11621,CL56389,A004420,2023-03-17,16896,Rejected,17
C004421,P40384,CL83382,A004421,2023-10-02,42414,Pending,51
C004422,P78253,CL25846,A004422,2023-03-12,28585,Approved,34
C004423,P51753,CL92114,A004423,2024-10-10,23208,Rejected,47
C004424,P42201,CL51471,A004424,2025-02-17,12112,Pending,2
C004425,P44031,CL99063,A004425,2024-11-05,14790,Rejected,32
C004426,P97853,CL79911,A004426,2023-04-18,28259,Approved,31
C004427,P24471,CL44717,A004427,2023-03-23,4269,Rejected,25
C004428,P12787,CL93528,A004428,2025-01-04,31072,Rejected,35
C004429,P63279,CL94785,A004429,2023-12-22,1090,Rejected,3
C004430,P19300,CL35774,A004430,2024-04-04,41914,Pending,19
C004431,P45431,CL38314,A004431,2023-12-23,11688,Pending,8
C004432,P45455,CL50746,A004432,2024-02-12,17855,Pending,25
C004433,P14064,CL30322,A004433,2023-03-08,39805,Approved,19
C004434,P98750,CL83920,A004434,2024-03-18,41210,Approved,52
C004435,P67805,CL17600,A004435,2024-05-10,41446,Approved,14
C004436,P42712,CL41425,A004436,2024-10-21,11119,Approved,16
C004437,P34882,CL68715,A004437,2024-06-06,29832,Rejected,47
C004438,P46583,CL71518,A004438,2025-02-15,19873,Approved,60
C004439,P17572,CL31716,A004439,2025-01-21,19511,Approved,2
C004440,P94997,CL10258,A004440,2023-11-02,36790,Rejected,36
C004441,P67792,CL85435,A004441,2024-09-06,45670,Pending,43
C004442,P87520,CL04042,A004442,2023-05-31,9463,Pending,54
C004443,P86796,CL75042,A004443,2024-09-21,15069,Approved,33
C004444,P82624,CL97821,A004444,2024-01-14,39537,Rejected,26
C004445,P40854,CL55298,A004445,2024-08-19,37317,Rejected,54
C004446,P38363,CL76486,A004446,2023-06-06,16536,Approved,19
C004447,P86293,CL44502,A004447,2023-10-08,11448,Pending,32
C004448,P62531,CL94239,A004448,2024-07-28,15707,Approved,37
C004449,P19626,CL40145,A004449,2023-11-03,23657,Rejected,55
C004450,P16768,CL86030,A004450,2024-05-12,15044,Rejected,39
C004451,P29668,CL37543,A004451,2023-08-15,21797,Rejected,4
C004452,P21587,CL87130,A004452,2024-12-16,45956,Rejected,53
C004453,P61942,CL31218,A004453,2024-05-15,10646,Rejected,34
C004454,P84644,CL65142,A004454,2024-06-05,17941,Rejected,16
C004455,P27519,CL42616,A004455,2023-04-11,10023,Rejected,34
C004456,P33389,CL87524,A004456,2024-10-07,10285,Rejected,51
C004457,P79642,CL69432,A004457,2023-06-14,20882,Approved,20
C004458,P40188,CL99613,A004458,2024-04-25,49428,Rejected,24
C004459,P38888,CL26548,A004459,2024-03-05,46943,Rejected,44
C004460,P61481,CL25761,A004460,2025-02-17,6530,Rejected,56
C004461,P78091,CL04531,A004461,2024-07-27,24788,Pending,43
C004462,P25237,CL15599,A004462,2024-06-01,8232,Rejected,50
C004463,P12574,CL46038,A004463,2023-06-11,11314,Pending,60
C004464,P97001,CL35713,A004464,2024-05-27,21345,Pending,56
C004465,P11161,CL27150,A004465,2023-05-08,7251,Pending,32
C004466,P59489,CL19961,A004466,2024-05-19,6672,Approved,55
C004467,P15838,CL16635,A004467,2024-06-19,30663,Approved,59
C004468,P32830,CL10111,A004468,2024-06-12,25183,Approved,51
C004469,P15815,CL82370,A004469,2023-05-19,30222,Rejected,21
C004470,P55025,CL91229,A004470,2024-04-07,4424,Rejected,26
C004471,P19662,CL31780,A004471,2025-01-13,42601,Pending,24
C004472,P13899,CL07520,A004472,2024-08-28,10514,Rejected,21
C004473,P65777,CL96794,A004473,2023-03-14,4294,Rejected,17
C004474,P34597,CL89707,A004474,2023-11-04,33100,Pending,34
C004475,P26102,CL76831,A004475,2023-03-07,4055,Rejected,4
C004476,P95730,CL77838,A004476,2023-11-16,28622,Approved,34
C004477,P73602,CL40537,A004477,2024-04-11,47175,Approved,39
C004478,P54784,CL04621,A004478,2023-05-08,23096,Rejected,18
C004479,P53839,CL80259,A004479,2024-02-16,25554,Pending,7
C004480,P75251,CL32889,A004480,2024-04-20,30058,Approved,30
C004481,P58473,CL97501,A004481,2025-02-03,25010,Pending,32
C004482,P93719,CL40438,A004482,2024-07-18,32289,Rejected,56
C004483,P95383,CL70345,A004483,2024-12-11,5804,Rejected,21
C004484,P28237,CL11357,A004484,2023-03-29,41426,Pending,17
C004485,P44809,CL21624,A004485,2023-12-29,40703,Rejected,53
C004486,P14832,CL78976,A004486,2023-10-29,14982,Approved,8
C004487,P49377,CL37427,A004487,2024-11-10,26313,Pending,34
C004488,P79775,CL43690,A004488,2023-10-04,33119,Rejected,34
C004489,P58946,CL17213,A004489,2024-09-27,6494,Approved,2
C004490,P23679,CL95222,A004490,2024-03-27,47927,Rejected,55
C004491,P53027,CL28256,A004491,2023-10-20,37069,Approved,2
C004492,P48649,CL57901,A004492,2023-10-23,8578,Approved,49
C004493,P41477,CL90392,A004493,2023-03-15,19944,Pending,16
C004494,P69457,CL73610,A004494,2023-05-17,44699,Approved,43
C004495,P19891,CL47326,A004495,2023-11-10,5261,Rejected,27
C004496,P33404,CL32255,A004496,2025-01-07,26285,Approved,51
C004497,P81374,CL56320,A004497,2023-03-24,6034,Approved,22
C004498,P28295,CL18599,A004498,2024-07-26,28019,Rejected,18
C004499,P27610,CL92630,A004499,2024-02-24,49487,Rejected,37
C004500,P89270,CL30713,A004500,2023-10-02,45726,Approved,15
C004501,P77854,CL13600,A004501,2023-03-19,25980,Pending,26
C004502,P69501,CL87437,A004502,2025-02-13,34040,Rejected,30
C004503,P28625,CL02209,A004503,2023-10-07,29964,Pending,26
C004504,P88998,CL10048,A004504,2024-05-30,44005,Approved,10
C004505,P41123,CL32232,A004505,2023-09-01,28865,Pending,54
C004506,P84302,CL80810,A004506,2023-07-12,4392,Rejected,54
C004507,P47004,CL99856,A004507,2024-04-12,6569,Rejected,59
C004508,P22614,CL51098,A004508,2023-08-25,24699,Approved,26
C004509,P72894,CL63015,A004509,2024-06-30,12207,Pending,54
C004510,P51282,CL70548,A004510,2024-03-07,9397,Pending,12
C004511,P40261,CL55267,A004511,2024-09-28,14958,Approved,23
C004512,P97168,CL65253,A004512,2024-08-04,8583,Rejected,16
C004513,P25389,CL58503,A004513,2023-03-04,45036,Approved,33
C004514,P32660,CL57028,A004514,2023-11-13,17889,Pending,22
C004515,P31663,CL71681,A004515,2024-12-21,45071,Rejected,2
C004516,P62936,CL36490,A004516,2024-01-23,21654,Rejected,14
C004517,P22340,CL31629,A004517,2023-05-07,18013,Rejected,46
C004518,P49828,CL09869,A004518,2023-10-09,24755,Rejected,11
C004519,P11537,CL52082,A004519,2024-04-03,22419,Pending,39
C004520,P48963,CL51825,A004520,2023-05-17,15040,Rejected,50
C004521,P16724,CL71826,A004521,2023-03-25,43596,Approved,39
C004522,P26796,CL42217,A004522,2024-03-16,1094,Approved,11
C004523,P15120,CL20224,A004523,2023-05-03,24341,Approved,36
C004524,P12487,CL26301,A004524,2024-12-12,32918,Rejected,11
C004525,P88435,CL29375,A004525,2024-04-04,8926,Approved,28
C004526,P15412,CL91350,A004526,2023-06-08,27340,Rejected,49
C004527,P53698,CL67713,A004527,2023-10-17,5698,Approved,56
C004528,P87202,CL03450,A004528,2025-01-13,1002,Approved,60
C004529,P20330,CL98120,A004529,2023-07-12,30045,Rejected,4
C004530,P12333,CL46941,A004530,2024-01-04,43156,Pending,36
C004531,P30886,CL34547,A004531,2023-06-15,36576,Pending,1
C004532,P59759,CL52520,A004532,2024-06-12,25965,Approved,15
C004533,P78032,CL85359,A004533,2023-11-13,35045,Rejected,35
C004534,P34084,CL97853,A004534,2023-10-26,22155,Pending,8
C004535,P20670,CL86067,A004535,2023-07-24,7457,Pending,11
C004536,P77064,CL75307,A004536,2023-04-18,28197,Approved,5
C004537,P85405,CL10217,A004537,2023-08-03,47137,Pending,35
C004538,P76004,CL52068,A004538,2024-06-23,10260,Rejected,2
C004539,P36051,CL25277,A004539,2024-05-05,40540,Rejected,52
C004540,P20975,CL30248,A004540,2024-09-02,3552,Pending,44
C004541,P75521,CL74981,A004541,2025-02-09,10588,Rejected,39
C004542,P92298,CL27750,A004542,2024-07-21,3163,Approved,20
C004543,P27706,CL87534,A004543,2025-01-30,13165,Rejected,46
C004544,P12444,CL97652,A004544,2023-10-21,42214,Pending,48
C004545,P98304,CL93223,A004545,2023-12-24,20906,Rejected,31
C004546,P48036,CL50554,A004546,2023-11-07,33388,Rejected,58
C004547,P89344,CL63931,A004547,2023-04-19,12001,Approved,49
C004548,P10513,CL44920,A004548,2023-08-28,6040,Pending,20
C004549,P28210,CL89115,A004549,2023-10-22,17971,Pending,58
C004550,P87091,CL34239,A004550,2024-03-07,49100,Pending,53
C004551,P97376,CL75123,A004551,2024-08-06,39644,Rejected,57
C004552,P20196,CL02358,A004552,2025-02-08,10709,Approved,59
C004553,P75293,CL52469,A004553,2023-06-28,45004,Approved,2
C004554,P91216,CL48050,A004554,2023-09-20,2749,Approved,12
C004555,P53725,CL80819,A004555,2023-10-23,4180,Rejected,18
C004556,P10202,CL38933,A004556,2025-02-21,44004,Rejected,15
C004557,P76371,CL37748,A004557,2023-09-13,45738,Pending,35
C004558,P12167,CL07274,A004558,2024-09-22,41493,Rejected,45
C004559,P41275,CL08576,A004559,2023-03-23,21741,Pending,44
C004560,P94844,CL21759,A004560,2024-10-17,38025,Pending,45
C004561,P70061,CL10397,A004561,2023-06-19,31671,Rejected,4
C004562,P55306,CL61843,A004562,2023-11-18,34972,Pending,10
C004563,P13193,CL84803,A004563,2023-12-31,16430,Rejected,41
C004564,P31298,CL40040,A004564,2024-07-21,22094,Rejected,10
C004565,P95450,CL24173,A004565,2024-06-18,639,Approved,32
C004566,P83071,CL98895,A004566,2023-04-17,33107,Rejected,58
C004567,P12480,CL31867,A004567,2024-07-17,22728,Approved,54
C004568,P83971,CL78991,A004568,2024-08-11,38942,Approved,27
C004569,P45227,CL77657,A004569,2024-11-21,34814,Rejected,60
C004570,P36063,CL98615,A004570,2024-03-18,11748,Pending,60
C004571,P71442,CL22774,A004571,2023-12-21,28546,Pending,51
C004572,P58651,CL53846,A004572,2023-11-07,5622,Rejected,8
C004573,P10238,CL95394,A004573,2023-12-15,6059,Rejected,60
C004574,P31711,CL24433,A004574,2023-12-01,41046,Rejected,30
C004575,P81715,CL37097,A004575,2023-08-20,2480,Rejected,26
C004576,P29266,CL11500,A004576,2025-01-28,25843,Rejected,58
C004577,P48830,CL41326,A004577,2024-04-13,8553,Rejected,12
C004578,P53661,CL42688,A004578,2023-08-22,12567,Approved,51
C004579,P21681,CL37680,A004579,2024-05-19,11622,Approved,2
C004580,P13227,CL63866,A004580,2024-05-15,41841,Approved,24
C004581,P56228,CL43274,A004581,2023-05-21,27224,Rejected,8
C004582,P74852,CL21537,A004582,2023-06-28,13937,Rejected,33
C004583,P39275,CL61640,A004583,2023-03-04,8277,Rejected,8
C004584,P96018,CL59732,A004584,2023-05-13,33767,Approved,51
C004585,P72102,CL92002,A004585,2024-09-09,17658,Pending,29
C004586,P76979,CL40019,A004586,2023-10-12,36253,Approved,14
C004587,P74162,CL34862,A004587,2024-07-14,1527,Rejected,1
C004588,P58767,CL70616,A004588,2025-01-15,16666,Pending,6
C004589,P63045,CL58186,A004589,2025-01-20,16493,Pending,50
C004590,P60802,CL56534,A004590,2024-02-17,13763,Rejected,41
C004591,P29963,CL37015,A004591,2024-06-05,23867,Approved,22
C004592,P26166,CL31531,A004592,2023-12-23,9678,Pending,20
C004593,P70305,CL86487,A004593,2024-06-26,49274,Approved,24
C004594,P46003,CL11601,A004594,2024-06-06,17570,Pending,50
C004595,P18498,CL48062,A004595,2023-05-16,41544,Pending,41
C004596,P98668,CL76728,A004596,2023-07-08,28843,Approved,60
C004597,P89575,CL62395,A004597,2025-01-06,35051,Approved,20
C004598,P60459,CL92965,A004598,2023-04-07,47767,Pending,60
C004599,P23290,CL53316,A004599,2024-02-05,30737,Approved,41
C004600,P69987,CL88136,A004600,2024-04-01,18978,Approved,25
C004601,P46411,CL17896,A004601,2023-12-15,30164,Approved,59
C004602,P34748,CL40987,A004602,2023-11-19,20056,Approved,8
C004603,P10796,CL14620,A004603,2024-09-07,49806,Pending,58
C004604,P73836,CL03978,A004604,2023-11-16,18259,Pending,5
C004605,P15344,CL13731,A004605,2025-01-01,25502,Rejected,33
C004606,P32847,CL80755,A004606,2023-12-19,16271,Approved,55
C004607,P63941,CL56881,A004607,2023-08-21,26059,Rejected,15
C004608,P89440,CL05787,A004608,2024-10-06,20192,Rejected,30
C004609,P67171,CL24597,A004609,2024-04-23,28866,Rejected,42
C004610,P16455,CL94896,A004610,2024-03-10,33155,Approved,32
C004611,P37463,CL02857,A004611,2023-08-19,42633,Approved,31
C004612,P99216,CL23692,A004612,2023-07-22,2047,Pending,55
C004613,P93298,CL53140,A004613,2024-07-25,26572,Approved,59
C004614,P89604,CL38164,A004614,2025-01-18,34215,Approved,41
C004615,P76163,CL18184,A004615,2024-02-20,30300,Pending,35
C004616,P22781,CL55589,A004616,2024-06-21,48030,Rejected,50
C004617,P38815,CL07608,A004617,2023-09-20,25926,Approved,8
C004618,P29029,CL87905,A004618,2023-04-19,41007,Approved,11
C004619,P51810,CL11221,A004619,2025-02-05,4300,Rejected,57
C004620,P55652,CL18620,A004620,2024-06-11,24126,Pending,44
C004621,P21508,CL18171,A004621,2025-02-21,39660,Approved,21
C004622,P43985,CL06244,A004622,2024-05-10,22760,Rejected,38
C004623,P70911,CL07807,A004623,2024-06-18,22585,Rejected,29
C004624,P89592,CL84083,A004624,2024-05-12,26859,Pending,49
C004625,P63572,CL86642,A004625,2023-10-10,48196,Rejected,22
C004626,P95899,CL82760,A004626,2023-09-24,16957,Pending,43
C004627,P80422,CL35580,A004627,2024-09-21,12928,Approved,8
C004628,P37579,CL70819,A004628,2024-09-14,47118,Pending,4
C004629,P90115,CL33321,A004629,2024-12-29,15238,Rejected,43
C004630,P91124,CL44616,A004630,2024-08-31,25579,Pending,25
C004631,P31669,CL64297,A004631,2023-06-20,5089,Pending,44
C004632,P33936,CL65719,A004632,2024-12-28,47811,Rejected,27
C004633,P96254,CL08917,A004633,2024-08-24,6946,Pending,16
C004634,P16902,CL07358,A004634,2023-06-25,16338,Rejected,24
C004635,P82665,CL27940,A004635,2023-04-15,16073,Approved,34
C004636,P14778,CL14071,A004636,2024-02-22,36844,Rejected,20
C004637,P48337,CL07935,A004637,2024-11-18,4357,Rejected,19
C004638,P39220,CL84851,A004638,2025-02-02,8300,Approved,4
C004639,P25723,CL57132,A004639,2024-11-19,8040,Rejected,26
C004640,P39015,CL77176,A004640,2024-08-01,47702,Approved,30
C004641,P69442,CL62772,A004641,2024-06-26,46343,Approved,11
C004642,P83958,CL97017,A004642,2023-10-07,40608,Pending,17
C004643,P49803,CL12640,A004643,2024-12-20,41292,Rejected,38
C004644,P92060,CL19142,A004644,2024-07-11,27248,Approved,11
C004645,P91844,CL36186,A004645,2023-10-25,10285,Approved,44
C004646,P20156,CL75692,A004646,2024-01-03,6246,Rejected,36
C004647,P12628,CL90504,A004647,2023-08-01,21412,Approved,14
C004648,P90358,CL38561,A004648,2023-03-06,16528,Approved,24
C004649,P13403,CL13254,A004649,2024-12-08,38348,Rejected,22
C004650,P55676,CL29512,A004650,2023-06-15,37040,Pending,12
C004651,P58484,CL48765,A004651,2023-10-03,13021,Approved,31
