vehicle_id,accident_id,make,model,year
V005359,A005359,BMW,Pattern,2017
V005360,A005360,Ford,Person,2008
V005361,A005361,BMW,Throw,2020
V005362,A005362,Honda,Young,2019
V005363,A005363,BMW,Mission,2018
V005364,A005364,Toyota,Lead,2001
V005365,A005365,Toyota,Enter,2001
V005366,A005366,BMW,Air,2022
V005367,A005367,Toyota,Follow,2000
V005368,A005368,BMW,Rather,2013
V005369,A005369,Toyota,Cover,2023
V005370,A005370,Ford,Ready,2008
V005371,A005371,Toyota,Power,2007
V005372,A005372,Honda,Report,2008
V005373,A005373,Honda,Eye,2003
V005374,A005374,Ford,Artist,2023
V005375,A005375,Ford,One,2005
V005376,A005376,Toyota,Anyone,2013
V005377,A005377,Honda,Company,2004
V005378,A005378,Toyota,Hundred,2012
V005379,A005379,Toyota,Course,2022
V005380,A005380,Toyota,Church,2011
V005381,A005381,Toyota,Shake,2019
V005382,A005382,Toyota,Sign,2009
V005383,A005383,BMW,Newspaper,2015
V005384,A005384,Honda,Film,2017
V005385,A005385,Honda,Other,2020
V005386,A005386,Ford,Factor,2015
V005387,A005387,BMW,Home,2017
V005388,A005388,Honda,Democratic,2003
V005389,A005389,Toyota,Beat,2000
V005390,A005390,BMW,Worker,2011
V005391,A005391,Honda,Above,2014
V005392,A005392,Honda,Gun,2023
V005393,A005393,Toyota,Within,2002
V005394,A005394,Toyota,Too,2021
V005395,A005395,Ford,Leader,2021
V005396,A005396,BMW,Yet,2012
V005397,A005397,Honda,Mr,2006
V005398,A005398,Honda,Half,2013
V005399,A005399,Ford,President,2000
V005400,A005400,Toyota,Form,2010
V005401,A005401,Honda,Clear,2015
V005402,A005402,Honda,Could,2006
V005403,A005403,Honda,Brother,2001
V005404,A005404,Honda,Individual,2023
V005405,A005405,Toyota,Rule,2019
V005406,A005406,BMW,Popular,2015
V005407,A005407,Toyota,Catch,2007
V005408,A005408,Honda,Resource,2019
V005409,A005409,Honda,Successful,2005
V005410,A005410,Toyota,School,2018
V005411,A005411,Ford,Allow,2003
V005412,A005412,Ford,Nation,2006
V005413,A005413,BMW,Scene,2017
V005414,A005414,BMW,Term,2013
V005415,A005415,Ford,Newspaper,2004
V005416,A005416,Ford,Imagine,2001
V005417,A005417,Ford,Sometimes,2017
V005418,A005418,Honda,Minute,2022
V005419,A005419,Toyota,Thing,2004
V005420,A005420,Honda,For,2021
V005421,A005421,Ford,Society,2010
V005422,A005422,BMW,Picture,2018
V005423,A005423,Toyota,Window,2018
V005424,A005424,Toyota,Several,2022
V005425,A005425,Ford,Enter,2011
V005426,A005426,Toyota,Capital,2020
V005427,A005427,Honda,Carry,2014
V005428,A005428,Honda,Speak,2020
V005429,A005429,Ford,Effect,2011
V005430,A005430,Toyota,Discuss,2006
V005431,A005431,Honda,Society,2003
V005432,A005432,Honda,Some,2018
V005433,A005433,Ford,Network,2019
V005434,A005434,Honda,Article,2005
V005435,A005435,Ford,Ok,2011
V005436,A005436,BMW,Boy,2015
V005437,A005437,BMW,Black,2000
V005438,A005438,Toyota,Rest,2002
V005439,A005439,Honda,Training,2012
V005440,A005440,BMW,Challenge,2002
V005441,A005441,BMW,Generation,2006
V005442,A005442,Honda,Service,2014
V005443,A005443,BMW,Lay,2016
V005444,A005444,Honda,Support,2013
V005445,A005445,Toyota,Book,2018
V005446,A005446,Ford,Goal,2004
V005447,A005447,BMW,Box,2009
V005448,A005448,Honda,Two,2004
V005449,A005449,BMW,Country,2000
V005450,A005450,Honda,Line,2010
V005451,A005451,Honda,Left,2009
V005452,A005452,Toyota,Us,2001
V005453,A005453,Honda,Citizen,2021
V005454,A005454,BMW,Economic,2009
V005455,A005455,Toyota,Space,2004
V005456,A005456,Ford,World,2018
V005457,A005457,BMW,Project,2001
V005458,A005458,Toyota,Agent,2023
V005459,A005459,Ford,Window,2010
V005460,A005460,BMW,Wonder,2001
V005461,A005461,Toyota,Process,2005
V005462,A005462,BMW,Rock,2008
V005463,A005463,Ford,Challenge,2002
V005464,A005464,Toyota,Effect,2016
V005465,A005465,Toyota,Year,2017
V005466,A005466,Ford,Remember,2000
V005467,A005467,Toyota,Edge,2001
V005468,A005468,BMW,Head,2005
V005469,A005469,Honda,Scientist,2014
V005470,A005470,Toyota,Strong,2023
V005471,A005471,Ford,Turn,2003
V005472,A005472,BMW,Today,2005
V005473,A005473,Honda,Manage,2020
V005474,A005474,BMW,Organization,2012
V005475,A005475,Ford,Pull,2018
V005476,A005476,Toyota,Down,2004
V005477,A005477,Ford,Among,2003
V005478,A005478,Honda,Off,2006
V005479,A005479,Honda,Kind,2013
V005480,A005480,Ford,Leave,2006
V005481,A005481,Honda,Long,2014
V005482,A005482,Toyota,Indicate,2002
V005483,A005483,Honda,Economic,2009
V005484,A005484,BMW,Commercial,2023
V005485,A005485,Ford,Require,2005
V005486,A005486,Toyota,Executive,2009
V005487,A005487,Honda,Section,2021
V005488,A005488,Honda,Enough,2018
V005489,A005489,BMW,Several,2015
V005490,A005490,Toyota,Culture,2002
V005491,A005491,Honda,Build,2021
V005492,A005492,Toyota,Skill,2000
V005493,A005493,BMW,Attack,2014
V005494,A005494,Honda,Call,2010
V005495,A005495,BMW,Since,2018
V005496,A005496,Toyota,Bar,2018
V005497,A005497,BMW,Under,2013
V005498,A005498,Honda,Impact,2011
V005499,A005499,Honda,Laugh,2023
V005500,A005500,Honda,Nothing,2000
V005501,A005501,Honda,Single,2004
V005502,A005502,Toyota,Security,2011
V005503,A005503,Honda,Watch,2010
V005504,A005504,Honda,Send,2008
V005505,A005505,Toyota,Child,2018
V005506,A005506,Toyota,View,2012
V005507,A005507,Toyota,I,2008
V005508,A005508,Honda,Best,2007
V005509,A005509,Honda,Mother,2012
V005510,A005510,Ford,Window,2023
V005511,A005511,BMW,Brother,2002
V005512,A005512,Toyota,Beat,2011
V005513,A005513,Ford,Wait,2011
V005514,A005514,Toyota,Reason,2003
V005515,A005515,Toyota,Culture,2014
V005516,A005516,Honda,Hard,2008
V005517,A005517,Honda,Article,2008
V005518,A005518,Honda,Vote,2013
V005519,A005519,Honda,Those,2004
V005520,A005520,Ford,Perform,2019
V005521,A005521,Ford,Cell,2007
V005522,A005522,Honda,Building,2005
V005523,A005523,Honda,Return,2015
V005524,A005524,Ford,College,2009
V005525,A005525,Honda,Eight,2012
V005526,A005526,BMW,Parent,2020
V005527,A005527,Toyota,Second,2007
V005528,A005528,Honda,Detail,2016
V005529,A005529,Toyota,Measure,2012
V005530,A005530,Ford,Surface,2002
V005531,A005531,BMW,Close,2013
V005532,A005532,Toyota,Especially,2004
V005533,A005533,Ford,Society,2009
V005534,A005534,BMW,Citizen,2004
V005535,A005535,Toyota,My,2002
V005536,A005536,Toyota,Apply,2007
V005537,A005537,BMW,Range,2019
V005538,A005538,Toyota,Recently,2001
V005539,A005539,Toyota,Note,2007
V005540,A005540,BMW,Fast,2004
V005541,A005541,Ford,Those,2004
V005542,A005542,BMW,Work,2004
V005543,A005543,Toyota,Fish,2018
V005544,A005544,Toyota,Among,2013
V005545,A005545,Toyota,Society,2013
V005546,A005546,Toyota,Account,2011
V005547,A005547,Toyota,Style,2022
V005548,A005548,Ford,Use,2000
V005549,A005549,Honda,Assume,2002
V005550,A005550,Toyota,Amount,2001
V005551,A005551,BMW,Life,2010
V005552,A005552,BMW,Forward,2022
V005553,A005553,BMW,Throughout,2009
V005554,A005554,Toyota,Could,2015
V005555,A005555,Toyota,Focus,2008
V005556,A005556,Honda,Bad,2019
V005557,A005557,Honda,Area,2008
V005558,A005558,BMW,Pattern,2001
V005559,A005559,Toyota,Summer,2009
V005560,A005560,BMW,Hair,2017
V005561,A005561,Honda,Step,2015
V005562,A005562,Toyota,Change,2017
V005563,A005563,Toyota,Far,2005
V005564,A005564,Honda,Special,2009
V005565,A005565,Honda,Section,2001
V005566,A005566,Ford,Price,2013
V005567,A005567,Toyota,Too,2006
V005568,A005568,Ford,Could,2016
V005569,A005569,Toyota,Strategy,2019
V005570,A005570,BMW,Him,2019
V005571,A005571,Toyota,Mouth,2018
V005572,A005572,Ford,Price,2005
V005573,A005573,BMW,Already,2015
V005574,A005574,Honda,Leader,2000
V005575,A005575,Toyota,Still,2015
V005576,A005576,Ford,Attention,2023
V005577,A005577,Ford,Population,2010
V005578,A005578,BMW,New,2003
V005579,A005579,BMW,This,2000
V005580,A005580,Ford,Smile,2010
V005581,A005581,Ford,Each,2005
V005582,A005582,Ford,Meet,2006
V005583,A005583,Ford,Night,2021
V005584,A005584,Toyota,Among,2008
V005585,A005585,Ford,Son,2009
V005586,A005586,Toyota,Also,2016
V005587,A005587,Toyota,Religious,2012
V005588,A005588,BMW,Factor,2012
V005589,A005589,Toyota,Capital,2019
V005590,A005590,Ford,Head,2007
V005591,A005591,BMW,Bill,2005
V005592,A005592,Toyota,Serious,2013
V005593,A005593,BMW,Always,2023
V005594,A005594,Toyota,Add,2021
V005595,A005595,BMW,Certainly,2017
V005596,A005596,Toyota,Across,2020
V005597,A005597,Honda,Represent,2018
V005598,A005598,Honda,Play,2016
V005599,A005599,Ford,I,2008
V005600,A005600,BMW,Continue,2004
V005601,A005601,Toyota,Whom,2014
V005602,A005602,Ford,Series,2018
V005603,A005603,BMW,During,2012
V005604,A005604,Ford,Eye,2011
V005605,A005605,Honda,Fish,2004
V005606,A005606,BMW,Visit,2022
V005607,A005607,Toyota,Environmental,2014
V005608,A005608,Honda,Player,2008
V005609,A005609,Ford,Lay,2018
V005610,A005610,BMW,Should,2014
V005611,A005611,BMW,So,2003
V005612,A005612,Ford,Wall,2004
V005613,A005613,Honda,The,2020
V005614,A005614,Honda,Election,2003
V005615,A005615,BMW,Would,2006
V005616,A005616,Toyota,Control,2008
V005617,A005617,Toyota,Character,2008
V005618,A005618,Ford,Former,2014
V005619,A005619,Ford,Military,2015
V005620,A005620,Toyota,Certainly,2009
V005621,A005621,Toyota,Life,2016
V005622,A005622,Ford,Cultural,2016
V005623,A005623,Honda,Work,2008
V005624,A005624,Ford,Young,2015
V005625,A005625,Ford,Century,2020
V005626,A005626,BMW,Son,2008
V005627,A005627,Honda,Glass,2008
V005628,A005628,BMW,Trip,2016
V005629,A005629,BMW,Memory,2006
V005630,A005630,BMW,Able,2010
V005631,A005631,BMW,Evidence,2002
V005632,A005632,Toyota,Wrong,2001
V005633,A005633,Ford,Discover,2019
V005634,A005634,Honda,Night,2016
V005635,A005635,Toyota,Human,2004
V005636,A005636,Ford,Fear,2016
V005637,A005637,BMW,Others,2022
V005638,A005638,Ford,Table,2014
V005639,A005639,Honda,Local,2014
V005640,A005640,Honda,Idea,2005
V005641,A005641,BMW,Style,2008
V005642,A005642,BMW,Physical,2018
V005643,A005643,Toyota,Glass,2023
V005644,A005644,Toyota,Area,2013
V005645,A005645,Toyota,Research,2001
V005646,A005646,Honda,Open,2002
V005647,A005647,Toyota,Camera,2002
V005648,A005648,Toyota,Billion,2023
V005649,A005649,Toyota,Scientist,2017
V005650,A005650,Toyota,Health,2006
V005651,A005651,Toyota,Evening,2002
V005652,A005652,BMW,Hospital,2008
V005653,A005653,Honda,Star,2019
V005654,A005654,BMW,Someone,2019
V005655,A005655,Ford,Music,2023
V005656,A005656,Ford,Learn,2019
V005657,A005657,Ford,Radio,2008
V005658,A005658,BMW,Media,2004
V005659,A005659,Ford,Ever,2003
V005660,A005660,Toyota,Floor,2021
V005661,A005661,Toyota,Manager,2020
V005662,A005662,Toyota,Kid,2011
V005663,A005663,BMW,Role,2020
V005664,A005664,Honda,Although,2013
V005665,A005665,BMW,Personal,2003
V005666,A005666,Honda,Dinner,2017
V005667,A005667,Toyota,Mrs,2019
V005668,A005668,Toyota,Economic,2017
V005669,A005669,Ford,Prepare,2008
V005670,A005670,Honda,Fight,2012
V005671,A005671,Ford,Officer,2009
V005672,A005672,BMW,With,2000
V005673,A005673,BMW,Arm,2007
V005674,A005674,BMW,Perform,2017
V005675,A005675,Honda,Yet,2005
V005676,A005676,BMW,Particular,2009
V005677,A005677,Toyota,Night,2014
V005678,A005678,BMW,Cultural,2002
V005679,A005679,BMW,Up,2010
V005680,A005680,Honda,Exactly,2010
V005681,A005681,BMW,Fact,2014
V005682,A005682,BMW,Book,2017
V005683,A005683,Honda,Current,2014
V005684,A005684,Toyota,Person,2013
V005685,A005685,Honda,Race,2018
V005686,A005686,BMW,Have,2008
V005687,A005687,Ford,However,2017
V005688,A005688,Honda,Few,2007
V005689,A005689,Ford,Sound,2020
V005690,A005690,Toyota,Happen,2016
V005691,A005691,BMW,Benefit,2013
V005692,A005692,BMW,Site,2016
V005693,A005693,Ford,Movie,2012
V005694,A005694,Toyota,Recently,2005
V005695,A005695,Honda,Difference,2003
V005696,A005696,Toyota,Grow,2009
V005697,A005697,BMW,Style,2021
V005698,A005698,Ford,Note,2020
V005699,A005699,BMW,Successful,2011
V005700,A005700,BMW,Behavior,2002
V005701,A005701,Ford,Claim,2023
V005702,A005702,Ford,Husband,2013
V005703,A005703,BMW,Require,2013
V005704,A005704,BMW,Itself,2000
V005705,A005705,BMW,Notice,2013
V005706,A005706,Ford,Tonight,2013
V005707,A005707,BMW,Effect,2016
V005708,A005708,BMW,Owner,2023
V005709,A005709,BMW,Collection,2004
V005710,A005710,BMW,Evidence,2008
V005711,A005711,Honda,Leader,2017
V005712,A005712,Toyota,Much,2000
V005713,A005713,Ford,High,2005
V005714,A005714,Toyota,Bit,2000
V005715,A005715,BMW,Stock,2008
V005716,A005716,Ford,Look,2009
V005717,A005717,BMW,Class,2011
V005718,A005718,Honda,You,2005
V005719,A005719,Honda,Low,2011
V005720,A005720,Toyota,Middle,2013
V005721,A005721,Ford,Recently,2001
V005722,A005722,Honda,Color,2002
V005723,A005723,Honda,State,2010
V005724,A005724,Ford,Great,2004
V005725,A005725,BMW,Data,2017
V005726,A005726,Ford,Know,2018
V005727,A005727,Toyota,Cause,2004
V005728,A005728,Ford,Business,2009
V005729,A005729,BMW,Use,2013
V005730,A005730,Honda,Contain,2000
V005731,A005731,BMW,Should,2012
V005732,A005732,BMW,Information,2005
V005733,A005733,BMW,Bag,2015
V005734,A005734,Ford,Bit,2010
V005735,A005735,Ford,Public,2002
V005736,A005736,BMW,Effect,2005
V005737,A005737,Honda,Large,2003
V005738,A005738,Ford,Lawyer,2015
V005739,A005739,Toyota,Task,2002
V005740,A005740,BMW,Series,2020
V005741,A005741,Toyota,Let,2012
V005742,A005742,Toyota,Social,2021
V005743,A005743,Ford,Amount,2009
V005744,A005744,Ford,Wife,2011
V005745,A005745,Honda,Kid,2020
V005746,A005746,Toyota,Economy,2004
V005747,A005747,BMW,Store,2023
V005748,A005748,Honda,Detail,2022
V005749,A005749,Toyota,Black,2016
V005750,A005750,Honda,Network,2020
V005751,A005751,Ford,Bill,2023
V005752,A005752,Toyota,Look,2014
V005753,A005753,Honda,Environmental,2010
V005754,A005754,Toyota,During,2001
V005755,A005755,Toyota,Different,2005
V005756,A005756,Honda,Carry,2020
V005757,A005757,Honda,Blue,2020
V005758,A005758,Ford,Avoid,2017
V005759,A005759,Toyota,Character,2004
V005760,A005760,Ford,Address,2009
V005761,A005761,BMW,Field,2020
V005762,A005762,BMW,Decade,2013
V005763,A005763,Honda,Staff,2019
V005764,A005764,Honda,Within,2019
V005765,A005765,Ford,Investment,2002
V005766,A005766,Honda,Republican,2004
V005767,A005767,Ford,Nor,2007
V005768,A005768,Honda,Herself,2004
V005769,A005769,BMW,Detail,2019
V005770,A005770,Ford,Student,2022
V005771,A005771,BMW,Late,2003
V005772,A005772,Ford,Key,2001
V005773,A005773,Ford,Easy,2018
V005774,A005774,BMW,Deep,2017
V005775,A005775,BMW,Meeting,2021
V005776,A005776,Ford,Language,2019
V005777,A005777,Toyota,Trip,2014
V005778,A005778,BMW,Low,2004
V005779,A005779,BMW,Listen,2006
V005780,A005780,Ford,Including,2016
V005781,A005781,Ford,Foot,2007
V005782,A005782,BMW,Care,2023
V005783,A005783,BMW,Drug,2005
V005784,A005784,Ford,Appear,2008
V005785,A005785,BMW,Finish,2007
V005786,A005786,BMW,Against,2004
V005787,A005787,Toyota,End,2010
V005788,A005788,Ford,Able,2005
V005789,A005789,Toyota,Democratic,2007
V005790,A005790,Honda,Far,2016
V005791,A005791,BMW,Forward,2005
V005792,A005792,Toyota,Land,2009
V005793,A005793,Honda,Question,2003
V005794,A005794,BMW,Town,2023
V005795,A005795,Honda,Policy,2022
V005796,A005796,BMW,Threat,2005
V005797,A005797,BMW,Message,2000
V005798,A005798,BMW,Represent,2011
V005799,A005799,Toyota,Example,2012
V005800,A005800,Honda,Garden,2004
V005801,A005801,Honda,Painting,2001
V005802,A005802,BMW,Various,2021
V005803,A005803,Ford,Participant,2018
V005804,A005804,Honda,Beyond,2010
V005805,A005805,Honda,Us,2003
V005806,A005806,Toyota,Small,2001
V005807,A005807,BMW,Choice,2019
V005808,A005808,Toyota,Respond,2004
V005809,A005809,BMW,Position,2014
V005810,A005810,BMW,Name,2011
V005811,A005811,Toyota,Identify,2015
V005812,A005812,Toyota,Western,2018
V005813,A005813,Toyota,Whom,2000
V005814,A005814,BMW,Particularly,2000
V005815,A005815,Toyota,Around,2013
V005816,A005816,Ford,Own,2011
V005817,A005817,Honda,Without,2019
V005818,A005818,Toyota,Pattern,2000
V005819,A005819,Honda,Gun,2002
V005820,A005820,Honda,Box,2019
V005821,A005821,Honda,Loss,2003
V005822,A005822,Honda,Century,2000
V005823,A005823,Honda,Firm,2017
V005824,A005824,BMW,Lot,2019
V005825,A005825,Honda,Left,2010
V005826,A005826,Ford,Them,2013
V005827,A005827,Honda,Avoid,2017
V005828,A005828,Honda,Next,2016
V005829,A005829,BMW,Set,2015
V005830,A005830,Toyota,Government,2006
V005831,A005831,BMW,Fight,2010
V005832,A005832,Honda,Management,2007
V005833,A005833,Honda,Reason,2015
V005834,A005834,BMW,Each,2003
V005835,A005835,Toyota,Data,2006
V005836,A005836,BMW,Guess,2001
V005837,A005837,Honda,Then,2001
V005838,A005838,Toyota,Ok,2021
V005839,A005839,Toyota,Find,2002
V005840,A005840,Ford,Event,2005
V005841,A005841,Toyota,So,2012
V005842,A005842,Ford,Personal,2008
V005843,A005843,Toyota,Let,2016
V005844,A005844,Honda,Any,2000
V005845,A005845,Honda,Life,2022
V005846,A005846,Ford,Forward,2013
V005847,A005847,Ford,Third,2010
V005848,A005848,BMW,Where,2014
V005849,A005849,Toyota,Management,2009
V005850,A005850,Honda,Here,2000
V005851,A005851,Ford,Again,2022
V005852,A005852,Honda,Another,2018
V005853,A005853,Toyota,Others,2015
V005854,A005854,Toyota,Television,2006
V005855,A005855,Honda,Stuff,2002
V005856,A005856,BMW,Last,2010
V005857,A005857,BMW,Trouble,2009
V005858,A005858,Honda,Program,2010
V005859,A005859,Honda,Feel,2016
V005860,A005860,Toyota,Fish,2023
V005861,A005861,Ford,Half,2022
V005862,A005862,Toyota,Color,2013
V005863,A005863,BMW,Car,2003
V005864,A005864,BMW,Research,2005
V005865,A005865,BMW,Back,2005
V005866,A005866,Ford,Off,2010
V005867,A005867,Toyota,Hold,2007
V005868,A005868,Ford,Possible,2008
V005869,A005869,Toyota,Exactly,2001
V005870,A005870,Ford,Newspaper,2006
V005871,A005871,BMW,Democrat,2002
V005872,A005872,BMW,Idea,2010
V005873,A005873,Toyota,Where,2009
V005874,A005874,Ford,Provide,2000
V005875,A005875,Toyota,Leader,2002
V005876,A005876,Toyota,Herself,2009
V005877,A005877,Honda,Ok,2017
V005878,A005878,Toyota,Present,2018
V005879,A005879,BMW,Special,2009
V005880,A005880,Honda,Represent,2000
V005881,A005881,Ford,Plan,2017
V005882,A005882,Toyota,Party,2017
V005883,A005883,Ford,Every,2011
V005884,A005884,Honda,Anything,2000
V005885,A005885,Toyota,Guess,2001
V005886,A005886,BMW,Parent,2003
V005887,A005887,BMW,Few,2002
V005888,A005888,Toyota,Artist,2019
V005889,A005889,Toyota,West,2006
V005890,A005890,Toyota,Official,2022
V005891,A005891,Honda,State,2018
V005892,A005892,Honda,Reach,2009
V005893,A005893,Toyota,Easy,2014
V005894,A005894,Ford,Whose,2004
V005895,A005895,Toyota,Final,2007
V005896,A005896,Honda,Respond,2018
V005897,A005897,Toyota,Agent,2017
V005898,A005898,Honda,Line,2007
V005899,A005899,Toyota,Kind,2017
V005900,A005900,Toyota,Large,2014
V005901,A005901,Honda,Interesting,2007
V005902,A005902,BMW,Itself,2023
V005903,A005903,Toyota,Add,2003
V005904,A005904,Honda,Tree,2022
V005905,A005905,Honda,Trial,2009
V005906,A005906,Ford,Subject,2020
V005907,A005907,Ford,Sense,2010
V005908,A005908,BMW,Policy,2006
V005909,A005909,Ford,Cost,2014
V005910,A005910,Toyota,Door,2010
V005911,A005911,Honda,Democrat,2007
V005912,A005912,Honda,Run,2005
V005913,A005913,BMW,Allow,2008
V005914,A005914,BMW,Enjoy,2019
V005915,A005915,Toyota,Beyond,2014
V005916,A005916,BMW,Wife,2006
V005917,A005917,Ford,Sort,2000
V005918,A005918,Toyota,Site,2018
V005919,A005919,BMW,Training,2017
V005920,A005920,BMW,Effect,2001
V005921,A005921,BMW,Better,2007
V005922,A005922,BMW,Most,2009
V005923,A005923,BMW,Street,2002
V005924,A005924,BMW,Skin,2023
V005925,A005925,Ford,Beyond,2016
V005926,A005926,Toyota,Car,2010
V005927,A005927,Toyota,Price,2008
V005928,A005928,Honda,Most,2008
V005929,A005929,BMW,Recent,2022
V005930,A005930,BMW,Bag,2017
V005931,A005931,BMW,Position,2003
V005932,A005932,Ford,One,2015
V005933,A005933,Honda,Million,2012
V005934,A005934,Ford,Yet,2023
V005935,A005935,Toyota,Next,2004
V005936,A005936,Honda,Inside,2005
V005937,A005937,Ford,Sea,2022
V005938,A005938,Ford,Mind,2003
V005939,A005939,Toyota,Nor,2017
V005940,A005940,Toyota,Here,2023
V005941,A005941,Ford,Leader,2020
V005942,A005942,BMW,Off,2001
V005943,A005943,Honda,Benefit,2001
V005944,A005944,BMW,All,2017
V005945,A005945,BMW,Already,2011
V005946,A005946,Toyota,Kitchen,2008
V005947,A005947,Honda,Skill,2002
V005948,A005948,Honda,Bag,2014
V005949,A005949,Ford,Us,2016
V005950,A005950,BMW,Citizen,2003
V005951,A005951,Honda,Force,2011
V005952,A005952,BMW,Different,2016
V005953,A005953,Toyota,Structure,2013
V005954,A005954,Honda,Rest,2017
V005955,A005955,BMW,Wrong,2000
V005956,A005956,Toyota,Mr,2006
V005957,A005957,Honda,Spend,2022
V005958,A005958,Honda,Any,2016
V005959,A005959,Toyota,Work,2016
V005960,A005960,Ford,Official,2020
V005961,A005961,Honda,Produce,2010
V005962,A005962,Honda,Employee,2005
V005963,A005963,Ford,Billion,2015
V005964,A005964,Honda,They,2014
V005965,A005965,Toyota,Interesting,2013
V005966,A005966,Ford,Law,2000
V005967,A005967,Honda,Imagine,2022
V005968,A005968,Honda,Financial,2000
V005969,A005969,Ford,Each,2009
V005970,A005970,Toyota,Ever,2001
V005971,A005971,Honda,His,2013
V005972,A005972,Honda,Want,2018
V005973,A005973,Honda,Toward,2016
V005974,A005974,Honda,Fly,2005
V005975,A005975,Honda,Source,2015
V005976,A005976,Honda,Experience,2018
V005977,A005977,Ford,Late,2017
V005978,A005978,BMW,Sort,2007
