claim_id,accident_id,claimant_id,vehicle_id,policy_id_y,claim_date,claim_amount,status,processing_days
C004825,A004825,CL01035,V004825,P44570,2024-02-18,37998,Approved,10
C004826,A004826,CL04917,V004826,P51034,2023-09-20,11460,Rejected,20
C004827,A004827,CL79025,V004827,P35706,2023-04-26,40032,Approved,46
C004828,A004828,CL32420,V004828,P78835,2024-11-09,2179,Rejected,8
C004829,A004829,CL21008,V004829,P59640,2024-09-02,31497,Pending,27
C004830,A004830,CL69025,V004830,P41635,2023-12-08,26789,Approved,33
C004831,A004831,CL55021,V004831,P58611,2024-10-21,28862,Pending,51
C004832,A004832,CL93397,V004832,P84664,2023-08-18,32338,Approved,12
C004833,A004833,CL14070,V004833,P79790,2023-12-15,29445,Pending,17
C004834,A004834,CL92953,V004834,P92276,2024-02-13,22599,Pending,35
C004835,A004835,CL07759,V004835,P70443,2025-02-25,38532,Rejected,55
C004836,A004836,CL26062,V004836,P93367,2024-10-02,39343,Pending,60
C004837,A004837,CL96192,V004837,P76372,2023-10-11,8909,Rejected,11
C004838,A004838,CL06834,V004838,P54961,2023-03-09,35866,Approved,46
C004839,A004839,CL21112,V004839,P73553,2024-08-15,49496,Approved,58
C004840,A004840,CL98137,V004840,P60131,2023-05-13,44542,Pending,13
C004841,A004841,CL56394,V004841,P93807,2023-05-11,46090,Rejected,22
C004842,A004842,CL88778,V004842,P66190,2024-11-18,3335,Approved,40
C004843,A004843,CL48596,V004843,P49029,2025-01-17,14777,Rejected,9
C004844,A004844,CL56954,V004844,P56563,2023-04-14,35737,Rejected,58
C004845,A004845,CL23246,V004845,P79677,2024-05-22,16832,Pending,5
C004846,A004846,CL98282,V004846,P25597,2023-12-28,18978,Pending,2
C004847,A004847,CL62230,V004847,P42342,2023-07-18,22833,Approved,7
C004848,A004848,CL44359,V004848,P44298,2024-11-24,4153,Rejected,43
C004849,A004849,CL17336,V004849,P57517,2023-11-04,25025,Rejected,30
C004850,A004850,CL56678,V004850,P17790,2025-01-12,31615,Rejected,5
C004851,A004851,CL15086,V004851,P84841,2024-12-20,5350,Rejected,22
C004852,A004852,CL85488,V004852,P34482,2024-04-19,20618,Pending,50
C004853,A004853,CL41055,V004853,P81604,2023-07-28,2777,Approved,18
C004854,A004854,CL31720,V004854,P10978,2024-01-16,43800,Rejected,13
C004855,A004855,CL61522,V004855,P59436,2023-11-09,35033,Pending,10
C004856,A004856,CL10978,V004856,P19117,2023-03-10,41030,Rejected,22
C004857,A004857,CL09752,V004857,P58314,2023-08-01,44112,Approved,19
C004858,A004858,CL85442,V004858,P19615,2024-01-11,29594,Rejected,37
C004859,A004859,CL76028,V004859,P41445,2023-02-27,3245,Pending,16
C004860,A004860,CL19800,V004860,P53957,2024-11-05,48459,Pending,18
C004861,A004861,CL67658,V004861,P76112,2023-08-29,48581,Pending,34
C004862,A004862,CL32240,V004862,P55641,2024-03-03,34066,Rejected,22
C004863,A004863,CL08063,V004863,P74329,2024-03-12,40369,Approved,41
C004864,A004864,CL41986,V004864,P32417,2023-10-29,43278,Pending,46
C004865,A004865,CL69292,V004865,P33810,2023-10-13,18364,Rejected,55
C004866,A004866,CL74696,V004866,P86976,2023-08-21,11980,Approved,32
C004867,A004867,CL89804,V004867,P84401,2025-02-24,37103,Rejected,37
C004868,A004868,CL14116,V004868,P17342,2023-05-09,44968,Approved,55
C004869,A004869,CL54308,V004869,P37082,2024-01-24,47071,Pending,17
C004870,A004870,CL79382,V004870,P11168,2023-04-28,6029,Approved,25
C004871,A004871,CL72946,V004871,P87575,2023-07-12,2365,Rejected,32
C004872,A004872,CL36571,V004872,P62847,2023-04-08,9219,Rejected,5
C004873,A004873,CL02926,V004873,P87751,2024-07-08,5403,Pending,5
C004874,A004874,CL82245,V004874,P10126,2024-07-01,4849,Rejected,21
C004875,A004875,CL45699,V004875,P86892,2025-01-29,31119,Pending,56
C004876,A004876,CL04091,V004876,P11659,2024-04-15,42815,Approved,21
C004877,A004877,CL80636,V004877,P15348,2024-01-28,7567,Pending,8
C004878,A004878,CL81350,V004878,P25565,2024-01-08,16545,Approved,27
C004879,A004879,CL44876,V004879,P72353,2023-12-29,33562,Pending,25
C004880,A004880,CL89739,V004880,P41315,2025-01-16,44737,Approved,32
C004881,A004881,CL59193,V004881,P34104,2023-08-25,1483,Pending,43
C004882,A004882,CL26918,V004882,P84739,2023-05-15,29306,Pending,24
C004883,A004883,CL25914,V004883,P10886,2024-11-02,48048,Approved,34
C004884,A004884,CL89796,V004884,P95519,2024-03-03,34657,Pending,54
C004885,A004885,CL82247,V004885,P27747,2023-06-16,45398,Rejected,11
C004886,A004886,CL88665,V004886,P17630,2024-01-31,49032,Approved,39
C004887,A004887,CL46141,V004887,P84269,2025-02-21,18160,Rejected,47
C004888,A004888,CL68617,V004888,P98248,2024-08-01,47503,Pending,50
C004889,A004889,CL82790,V004889,P26070,2024-04-26,26743,Pending,18
C004890,A004890,CL32450,V004890,P41504,2023-11-13,43595,Pending,48
C004891,A004891,CL90657,V004891,P26305,2024-06-20,40305,Approved,19
C004892,A004892,CL94866,V004892,P83636,2023-04-27,10428,Approved,30
C004893,A004893,CL52336,V004893,P72205,2024-05-29,13067,Rejected,59
C004894,A004894,CL82025,V004894,P58691,2024-03-14,46027,Approved,56
C004895,A004895,CL39073,V004895,P77569,2023-05-16,14111,Approved,15
C004896,A004896,CL56239,V004896,P97859,2023-07-26,18786,Pending,13
C004897,A004897,CL68451,V004897,P39634,2023-09-02,32446,Approved,13
C004898,A004898,CL73296,V004898,P21447,2023-08-23,23772,Approved,9
C004899,A004899,CL83334,V004899,P13101,2023-04-03,44585,Pending,11
C004900,A004900,CL55268,V004900,P89953,2023-06-15,39074,Rejected,50
C004901,A004901,CL33845,V004901,P57360,2023-10-13,34130,Rejected,18
C004902,A004902,CL75149,V004902,P42195,2024-06-04,11535,Approved,2
C004903,A004903,CL42532,V004903,P74497,2024-06-14,38177,Rejected,53
C004904,A004904,CL04914,V004904,P45382,2023-10-27,20675,Pending,54
C004905,A004905,CL24679,V004905,P25021,2024-05-14,13044,Approved,11
C004906,A004906,CL67135,V004906,P40778,2023-04-13,49233,Pending,16
C004907,A004907,CL72081,V004907,P17810,2023-12-24,45962,Approved,23
C004908,A004908,CL77717,V004908,P17534,2023-09-17,850,Rejected,8
C004909,A004909,CL07157,V004909,P60302,2024-02-17,1285,Rejected,58
C004910,A004910,CL17180,V004910,P20728,2024-11-16,21966,Pending,45
C004911,A004911,CL30152,V004911,P20797,2024-07-16,37127,Approved,56
C004912,A004912,CL13044,V004912,P79672,2023-10-17,2074,Rejected,53
C004913,A004913,CL68886,V004913,P21628,2024-10-08,42964,Pending,56
C004914,A004914,CL97384,V004914,P29152,2023-08-10,25576,Approved,2
C004915,A004915,CL37458,V004915,P74300,2024-10-01,42276,Approved,47
C004916,A004916,CL63435,V004916,P18963,2023-03-04,47352,Rejected,21
C004917,A004917,CL11310,V004917,P49298,2023-11-01,6267,Approved,32
C004918,A004918,CL14846,V004918,P46822,2023-06-27,8729,Pending,54
C004919,A004919,CL04266,V004919,P11742,2023-10-15,9731,Pending,16
C004920,A004920,CL79998,V004920,P29931,2023-11-11,46977,Approved,20
C004921,A004921,CL85579,V004921,P33982,2024-09-18,31075,Rejected,4
C004922,A004922,CL01220,V004922,P15911,2023-12-19,21288,Approved,51
C004923,A004923,CL87916,V004923,P95275,2024-01-15,17354,Pending,44
C004924,A004924,CL97033,V004924,P48991,2024-03-04,6317,Rejected,4
C004925,A004925,CL54965,V004925,P46789,2024-04-05,31997,Pending,51
C004926,A004926,CL96181,V004926,P91206,2023-05-14,45356,Rejected,49
C004927,A004927,CL18451,V004927,P36073,2023-09-29,34722,Pending,52
C004928,A004928,CL78547,V004928,P85193,2024-04-30,37932,Rejected,31
C004929,A004929,CL08279,V004929,P91601,2023-11-21,35451,Pending,26
C004930,A004930,CL12498,V004930,P10802,2024-06-26,944,Rejected,27
C004931,A004931,CL76309,V004931,P23817,2023-10-20,5849,Approved,24
C004932,A004932,CL71690,V004932,P38809,2023-08-11,46226,Approved,42
C004933,A004933,CL91261,V004933,P34825,2023-07-15,46487,Rejected,52
C004934,A004934,CL58331,V004934,P52207,2025-02-10,7631,Approved,18
C004935,A004935,CL63924,V004935,P87479,2024-07-03,22699,Pending,51
C004936,A004936,CL45116,V004936,P17520,2023-04-08,25959,Pending,10
C004937,A004937,CL43928,V004937,P67112,2023-11-07,9506,Rejected,26
C004938,A004938,CL99035,V004938,P65212,2023-06-03,5766,Approved,55
C004939,A004939,CL15252,V004939,P52499,2024-02-17,5235,Approved,13
C004940,A004940,CL80970,V004940,P50321,2023-08-10,37995,Pending,52
C004941,A004941,CL08958,V004941,P93955,2023-07-26,15087,Pending,31
C004942,A004942,CL44426,V004942,P31806,2024-10-22,44502,Rejected,34
C004943,A004943,CL06572,V004943,P10358,2023-08-12,32899,Pending,25
C004944,A004944,CL70977,V004944,P65179,2024-03-31,8876,Approved,28
C004945,A004945,CL66352,V004945,P95960,2024-03-08,30425,Rejected,8
C004946,A004946,CL51709,V004946,P82404,2023-10-15,38094,Pending,53
C004947,A004947,CL58658,V004947,P56865,2024-12-19,28991,Approved,58
C004948,A004948,CL81174,V004948,P36187,2024-04-03,4680,Pending,31
C004949,A004949,CL14351,V004949,P35204,2023-05-28,47918,Approved,51
C004950,A004950,CL13919,V004950,P78991,2023-12-19,2057,Approved,43
C004951,A004951,CL89573,V004951,P37326,2024-05-22,20128,Approved,27
C004952,A004952,CL24169,V004952,P79294,2024-09-27,34982,Pending,38
C004953,A004953,CL95189,V004953,P95786,2024-06-07,11991,Approved,44
C004954,A004954,CL45407,V004954,P32826,2024-01-24,31426,Pending,17
C004955,A004955,CL36474,V004955,P17379,2024-11-15,40881,Approved,37
C004956,A004956,CL71761,V004956,P76705,2024-12-21,30467,Rejected,58
C004957,A004957,CL67340,V004957,P80909,2023-12-13,8351,Rejected,22
C004958,A004958,CL98073,V004958,P59413,2023-05-09,707,Pending,24
C004959,A004959,CL59236,V004959,P78485,2023-08-10,17982,Pending,7
C004960,A004960,CL24465,V004960,P96623,2023-10-18,46288,Rejected,15
C004961,A004961,CL50188,V004961,P47367,2024-12-17,17654,Pending,10
C004962,A004962,CL15507,V004962,P67912,2023-06-14,33727,Approved,18
C004963,A004963,CL64718,V004963,P96303,2024-04-28,46125,Rejected,3
C004964,A004964,CL54914,V004964,P86790,2024-10-04,42254,Rejected,50
C004965,A004965,CL57417,V004965,P32415,2024-03-02,14156,Pending,36
C004966,A004966,CL72403,V004966,P84770,2024-02-16,10854,Pending,11
C004967,A004967,CL77208,V004967,P34163,2023-04-24,9294,Rejected,16
C004968,A004968,CL38276,V004968,P47013,2023-06-30,48533,Rejected,47
C004969,A004969,CL26744,V004969,P92969,2024-05-08,4832,Rejected,52
C004970,A004970,CL08081,V004970,P31862,2024-01-31,17657,Rejected,5
C004971,A004971,CL71809,V004971,P43809,2024-10-16,31554,Rejected,46
C004972,A004972,CL72964,V004972,P63942,2023-09-04,7764,Approved,44
C004973,A004973,CL04859,V004973,P72889,2024-03-20,24138,Pending,47
C004974,A004974,CL66080,V004974,P37944,2024-08-07,12147,Approved,22
C004975,A004975,CL82299,V004975,P15289,2023-06-05,31274,Approved,60
C004976,A004976,CL69776,V004976,P50499,2024-01-11,20655,Rejected,34
C004977,A004977,CL59768,V004977,P72248,2023-11-20,43875,Pending,27
C004978,A004978,CL32288,V004978,P62268,2024-06-01,26713,Pending,39
C004979,A004979,CL14194,V004979,P81365,2024-03-10,29659,Approved,35
C004980,A004980,CL80475,V004980,P10798,2024-04-02,45744,Approved,26
C004981,A004981,CL24028,V004981,P25320,2023-05-23,18345,Rejected,54
C004982,A004982,CL27873,V004982,P60929,2025-02-20,17912,Approved,33
C004983,A004983,CL28474,V004983,P73360,2024-07-10,44747,Rejected,11
C004984,A004984,CL03489,V004984,P59252,2024-11-01,11220,Rejected,30
C004985,A004985,CL04511,V004985,P15238,2023-11-05,3871,Pending,23
C004986,A004986,CL55336,V004986,P61844,2023-07-13,41406,Approved,13
C004987,A004987,CL15366,V004987,P51531,2023-08-20,22037,Rejected,29
C004988,A004988,CL40699,V004988,P53533,2024-06-09,33976,Pending,34
C004989,A004989,CL36521,V004989,P93712,2024-11-11,17637,Pending,24
C004990,A004990,CL54650,V004990,P22898,2024-05-04,42078,Rejected,13
C004991,A004991,CL39461,V004991,P67197,2023-12-22,10252,Approved,37
C004992,A004992,CL36119,V004992,P34023,2023-05-07,45559,Approved,37
C004993,A004993,CL76697,V004993,P19545,2024-06-28,5186,Approved,29
C004994,A004994,CL67899,V004994,P79849,2024-10-27,5629,Approved,59
C004995,A004995,CL77655,V004995,P53795,2024-02-17,32827,Rejected,60
C004996,A004996,CL01715,V004996,P82856,2024-10-06,49589,Rejected,53
C004997,A004997,CL23115,V004997,P44228,2024-01-26,30550,Rejected,56
C004998,A004998,CL39467,V004998,P67083,2024-07-02,37165,Rejected,30
C004999,A004999,CL10686,V004999,P33113,2024-03-06,26648,Rejected,52
C005000,A005000,CL20015,V005000,P53029,2024-08-02,30664,Pending,11
C005001,A005001,CL03381,V005001,P20906,2024-02-09,24190,Pending,9
C005002,A005002,CL68514,V005002,P55538,2024-12-31,9627,Rejected,25
C005003,A005003,CL83252,V005003,P48066,2024-02-12,24175,Pending,42
C005004,A005004,CL49731,V005004,P95179,2024-07-16,14005,Pending,45
C005005,A005005,CL91341,V005005,P78247,2024-07-07,37962,Rejected,5
C005006,A005006,CL01751,V005006,P96019,2023-03-10,42463,Rejected,22
C005007,A005007,CL19765,V005007,P39544,2025-02-20,42173,Rejected,22
C005008,A005008,CL90906,V005008,P51320,2024-04-01,12162,Approved,4
C005009,A005009,CL79390,V005009,P31565,2024-12-22,36169,Pending,25
C005010,A005010,CL62383,V005010,P18002,2024-01-06,1189,Approved,44
C005011,A005011,CL19365,V005011,P15287,2025-01-04,20526,Rejected,13
C005012,A005012,CL61754,V005012,P35385,2024-07-15,3440,Approved,46
C005013,A005013,CL17111,V005013,P76125,2024-01-20,32213,Approved,48
C005014,A005014,CL15541,V005014,P65496,2024-01-13,47473,Pending,15
C005015,A005015,CL78098,V005015,P46937,2024-04-28,23504,Approved,59
C005016,A005016,CL08909,V005016,P59014,2024-09-26,33194,Rejected,45
C005017,A005017,CL49684,V005017,P72304,2024-09-05,5861,Approved,33
C005018,A005018,CL60110,V005018,P53926,2023-11-18,16915,Pending,25
C005019,A005019,CL57048,V005019,P32243,2025-02-23,3636,Approved,13
C005020,A005020,CL04545,V005020,P56039,2024-12-10,3621,Rejected,46
C005021,A005021,CL94358,V005021,P48593,2024-01-22,26615,Rejected,15
C005022,A005022,CL62777,V005022,P70499,2023-11-15,46882,Pending,15
C005023,A005023,CL39393,V005023,P70972,2023-03-31,18140,Rejected,14
C005024,A005024,CL74088,V005024,P26348,2024-03-23,31441,Rejected,28
C005025,A005025,CL09365,V005025,P18238,2023-09-07,34525,Pending,1
C005026,A005026,CL31896,V005026,P49363,2023-05-17,13777,Pending,50
C005027,A005027,CL44574,V005027,P20514,2023-08-23,48182,Approved,39
C005028,A005028,CL89671,V005028,P60261,2024-05-09,28880,Pending,22
C005029,A005029,CL53136,V005029,P84101,2024-11-05,39988,Approved,21
C005030,A005030,CL23125,V005030,P21588,2024-01-27,20303,Rejected,17
C005031,A005031,CL68873,V005031,P54550,2024-03-24,47131,Rejected,39
C005032,A005032,CL70797,V005032,P86143,2025-01-28,19319,Pending,25
C005033,A005033,CL67688,V005033,P60038,2024-06-14,44480,Approved,47
C005034,A005034,CL82279,V005034,P90967,2023-09-18,505,Pending,28
C005035,A005035,CL72165,V005035,P29633,2023-10-27,18419,Approved,31
C005036,A005036,CL21758,V005036,P10537,2023-05-03,28365,Pending,4
C005037,A005037,CL38343,V005037,P95333,2023-08-29,18954,Pending,30
C005038,A005038,CL63248,V005038,P69389,2023-05-25,622,Rejected,13
C005039,A005039,CL48109,V005039,P56646,2023-07-23,30154,Rejected,27
C005040,A005040,CL49329,V005040,P74280,2024-08-23,48476,Pending,30
C005041,A005041,CL78381,V005041,P30005,2024-11-01,43935,Rejected,28
C005042,A005042,CL63930,V005042,P28680,2024-08-25,28446,Rejected,60
C005043,A005043,CL86721,V005043,P96402,2023-10-19,36389,Rejected,16
C005044,A005044,CL25686,V005044,P61852,2023-07-30,32795,Pending,9
C005045,A005045,CL06035,V005045,P27933,2024-02-12,35647,Approved,10
C005046,A005046,CL13059,V005046,P95909,2025-02-23,41928,Approved,3
C005047,A005047,CL88726,V005047,P98987,2024-05-23,23120,Pending,58
C005048,A005048,CL29229,V005048,P73013,2023-04-11,49100,Pending,12
C005049,A005049,CL99128,V005049,P17073,2024-08-11,44915,Rejected,21
C005050,A005050,CL63796,V005050,P26672,2024-06-25,41369,Approved,56
C005051,A005051,CL19400,V005051,P29095,2024-01-09,42424,Approved,16
C005052,A005052,CL33861,V005052,P38208,2024-04-23,46390,Approved,28
C005053,A005053,CL86338,V005053,P69676,2023-06-02,15294,Rejected,26
C005054,A005054,CL80831,V005054,P13719,2024-04-30,17509,Rejected,18
C005055,A005055,CL05764,V005055,P35516,2024-01-16,44997,Pending,33
C005056,A005056,CL28376,V005056,P58332,2025-02-05,47924,Approved,41
C005057,A005057,CL35954,V005057,P85794,2024-12-23,26524,Rejected,39
C005058,A005058,CL60713,V005058,P27946,2023-12-31,37222,Pending,26
C005059,A005059,CL52727,V005059,P26144,2024-04-21,20740,Rejected,11
C005060,A005060,CL14869,V005060,P45837,2023-05-19,26621,Approved,16
C005061,A005061,CL34118,V005061,P89895,2023-05-21,34980,Approved,29
C005062,A005062,CL05848,V005062,P56942,2024-08-04,31761,Approved,25
C005063,A005063,CL98560,V005063,P41829,2024-09-07,11922,Rejected,1
C005064,A005064,CL30238,V005064,P28401,2024-08-01,19960,Pending,41
C005065,A005065,CL95852,V005065,P65512,2024-07-04,43515,Pending,26
C005066,A005066,CL22709,V005066,P41412,2024-04-27,2304,Approved,33
C005067,A005067,CL84625,V005067,P11950,2023-07-03,46667,Rejected,10
C005068,A005068,CL81493,V005068,P43284,2023-12-09,11592,Pending,55
C005069,A005069,CL43841,V005069,P73022,2023-08-25,947,Approved,31
C005070,A005070,CL31785,V005070,P18805,2024-07-31,39402,Rejected,57
C005071,A005071,CL09052,V005071,P63531,2025-02-24,46697,Pending,10
C005072,A005072,CL96346,V005072,P77653,2025-01-02,33373,Rejected,46
C005073,A005073,CL44356,V005073,P92839,2025-01-24,29137,Rejected,19
C005074,A005074,CL56342,V005074,P74314,2024-09-03,38312,Rejected,11
C005075,A005075,CL86582,V005075,P30586,2023-11-22,42614,Approved,10
C005076,A005076,CL59462,V005076,P53270,2025-02-16,39851,Pending,41
C005077,A005077,CL64809,V005077,P48148,2023-09-18,14291,Rejected,29
C005078,A005078,CL36452,V005078,P58544,2024-08-14,12639,Rejected,20
C005079,A005079,CL56975,V005079,P81491,2023-07-24,10440,Pending,4
C005080,A005080,CL93201,V005080,P47877,2023-08-01,11794,Pending,25
C005081,A005081,CL56312,V005081,P18319,2024-06-25,27001,Pending,57
C005082,A005082,CL34514,V005082,P69185,2023-08-21,13942,Pending,28
C005083,A005083,CL19250,V005083,P88677,2024-10-19,28364,Rejected,19
C005084,A005084,CL16863,V005084,P99516,2023-09-27,21933,Rejected,48
C005085,A005085,CL06646,V005085,P46843,2023-03-19,48539,Pending,33
C005086,A005086,CL07315,V005086,P95841,2023-07-25,45623,Rejected,20
C005087,A005087,CL34550,V005087,P96695,2023-06-05,32616,Pending,16
C005088,A005088,CL03492,V005088,P76550,2024-02-03,19001,Rejected,1
C005089,A005089,CL41305,V005089,P11754,2024-05-29,25733,Pending,7
C005090,A005090,CL77896,V005090,P90652,2024-10-21,1937,Approved,46
C005091,A005091,CL04804,V005091,P73536,2024-11-15,46721,Approved,37
C005092,A005092,CL84538,V005092,P27024,2023-12-15,32500,Approved,28
C005093,A005093,CL01838,V005093,P71622,2024-04-27,1085,Rejected,14
C005094,A005094,CL97503,V005094,P40484,2023-08-10,16249,Pending,18
C005095,A005095,CL61883,V005095,P86912,2023-04-15,24075,Pending,3
C005096,A005096,CL16942,V005096,P45106,2024-08-09,21988,Approved,43
C005097,A005097,CL04626,V005097,P82512,2023-09-06,7632,Pending,39
C005098,A005098,CL57357,V005098,P50087,2023-05-29,13474,Approved,57
C005099,A005099,CL03528,V005099,P61320,2024-03-29,636,Rejected,1
C005100,A005100,CL49334,V005100,P45624,2025-01-14,38753,Pending,48
C005101,A005101,CL77287,V005101,P65518,2023-05-30,33198,Rejected,24
C005102,A005102,CL76459,V005102,P61270,2024-07-01,20200,Approved,8
C005103,A005103,CL44599,V005103,P16340,2023-04-17,11813,Approved,10
C005104,A005104,CL31242,V005104,P74797,2023-07-09,24499,Rejected,42
C005105,A005105,CL93780,V005105,P87381,2023-07-10,2096,Pending,25
C005106,A005106,CL81688,V005106,P75005,2024-10-04,17313,Rejected,20
C005107,A005107,CL60787,V005107,P86627,2023-07-03,24935,Rejected,51
C005108,A005108,CL50221,V005108,P13557,2024-07-05,13635,Pending,55
C005109,A005109,CL81410,V005109,P17042,2023-05-16,45900,Pending,3
C005110,A005110,CL61847,V005110,P94144,2023-10-10,22340,Rejected,4
C005111,A005111,CL28510,V005111,P84910,2024-11-07,35329,Pending,12
C005112,A005112,CL54121,V005112,P12686,2023-07-02,44709,Rejected,4
C005113,A005113,CL80574,V005113,P16443,2024-12-18,41699,Rejected,1
C005114,A005114,CL28676,V005114,P21831,2024-10-24,30852,Approved,34
C005115,A005115,CL62018,V005115,P80441,2023-04-26,21441,Pending,41
C005116,A005116,CL15838,V005116,P42808,2023-09-21,14886,Approved,23
C005117,A005117,CL90103,V005117,P60415,2023-09-20,10609,Approved,50
C005118,A005118,CL91793,V005118,P81289,2024-03-20,6307,Pending,23
C005119,A005119,CL96712,V005119,P26537,2024-04-05,5827,Rejected,5
C005120,A005120,CL10645,V005120,P21486,2023-12-24,18705,Pending,11
